ID,Name,Artist,Album,Year,Tempo,Energy,Key,Pitch,MFCC,Mode
SOETDZH12A8C132076,My Ship Is Comin' In,Walter Jackson,R&B: From Doo-Wop To Hip-Hop,0,74.55,0.0,3,7,2,1
SOZCBCO12A8C142714,Good Friend,James Horner,Cocoon: The Return,2000,129.237,0.0,0,0,4,1
SOJLZWC12A6701EB67,Yellow Brown,Jesus Jones,Perverse,1993,195.824,0.0,0,0,0,0
SOFXMHL12AB01850EF,( Gone With the Wind) Bonnies Fatal Pony Ride,Max Steiner,Gonjhe With the Wind & Golden Earrings,0,99.219,0.0,3,0,2,1
SOAZXQK12A6D4F9D99,Buckle Down (2002 Digital Remaster),Red Hot Chili Peppers,Red Hot Chili Peppers,0,110.875,0.0,0,2,1,1
SOTLPCJ12AB0189D0C,Number One Girl,Glen Washington,Number One Girl,0,161.961,0.0,5,5,0,1
SOSCQEX12A6D4F965A,Free Love,Long Beach Dub Allstars,Wonders Of The World,2001,150.573,0.0,7,0,0,0
SOBTSWX12AC46891BB,Filosofia Pura,Gal Costa / Maria Beth\xc3\xa2nia,Ciclo,0,73.411,0.0,11,1,0,0
SOGLLEM12AB0188E6E,Fractured Quantum,Ace Frehley,Anomaly,2009,89.965,0.0,7,2,0,1
SOMWKPQ12A679D8AEA,De Do Do Do_ De Da Da Da,The Police,Message In A Box,0,147.599,0.0,9,1,0,1
SOPHDZJ12A6D4F95CD,Il Y A Une Question (Live),Cali,Le Bordel Magnifique,2006,99.993,0.0,0,0,0,1
SOZXTKD12A8C13FC43,Sugar Coated Sour,The Dillinger Escape Plan,Calculating Infinity,1999,71.707,0.0,9,0,0,0
SOZGSEZ12A8C137C40,Kathe Mera Kathe Nihta (2005 Digital Remaster),Dakis,Back To The 70'S-The Very Best Of Dakis,0,93.017,0.0,5,0,0,1
SOGEXXB12AB0185D45,Harald: Trinkhalleluja,B\xc3\xbclent Ceylan,Ganz sch\xc3\xb6n turb\xc3\xbclent,0,227.247,0.0,0,1,0,1
SOKHQEF12AB0183CF6,In Di Car Back (Album Version),Mavado,Mr. Brooks...A Better Tomorrow,0,127.937,0.0,2,1,0,1
SOLCCPG12AB017C6AF,Let's Start All Over,The Cate Brothers,Voices Of Americana: The Cate Brothers,0,112.522,0.0,5,5,0,1
SODSTPI12AB018A4C9,Ferrous Carbonate Mass,Kali,Kali,0,110.889,0.0,4,1,0,1
SOZAVJO12A8C144B05,Cannibal (Dance Mix),Reel Big Fish,Monkeys For Nothin' And The Chimps For Free,2007,165.552,0.0,2,9,0,1
SOFLYRR12AB0181D04,Rolo Le Baroudeur,Julien Clerc,Niagara,1971,193.426,0.0,1,1,0,0
SODJEJR12AB018A460,Was wollen wir noch mehr?,Die Fantastischen Vier,F\xc3\xbcr Dich Immer Noch Fanta Sie,2010,95.863,0.0,10,0,0,1
SOVBQWR12A8C137843,Il N'Etait Pas Sentimental,Line Renaud,Copacabana,0,100.869,0.0,4,11,2,1
SOYIDUQ12A8C136E86,Final Solution,Blanks77,Killer Blanks,0,148.264,0.0,7,11,1,1
SOJZKQG12A8C131DDC,The Drug Suite,Stew,The Naked Dutch Painter And Other Songs,2002,96.598,0.0,3,0,0,1
SOBZRVN12A6D4FBB17,Job's Defiance,Don Francisco,Genesis And Job,0,98.8,0.0,7,7,0,1
SOWEEDF12A58A765D9,(eskomolto),Pagan Wanderer Lu,Perfection R.I.P.,0,108.829,0.0,2,2,0,1
SOJHGZJ12AB0187E31,Bad Man Story,Beenie Man,Beenie Man - EP,0,98.071,0.0,6,0,0,1
SOGUHFC12AC46895A7,Turn It Up,Devine and emilyPLAY,Hold On / Turn It Up,0,137.976,0.0,2,1,1,1
SONVBPG12A8C13F8A4,Child Support,DJ Nasty,1st. Round Darft Pick,0,149.984,0.0,6,0,1,1
SOKINCY12A6D4FB7CD,Linoleum (live),NOFX,I Heard They Suck Live!,0,191.063,0.0,1,0,1,0
SOUCCAM12AB0181444,Chasing Windmills,Heavy D,Vibes,2008,40.027,0.0,5,0,0,0
SOLIQRN12A8C1391A6,Eleanor,Low Millions,Eleanor,2004,112.897,0.0,5,5,0,1
SOHNPLG12AB0182004,Les Psys,Les Malpolis,Pi\xc3\xa9den\xc3\xa9s,2003,169.333,0.0,5,0,0,0
SOSIDUF12AC468D60B,Thrill Pistol,Tigertailz,Thrill Pistol / Wazbones,2007,134.056,0.0,2,9,1,1
SOSDNNL12AB017BEBD,Now Is A Needy Time,David Evans,Needy Time,0,133.18,0.0,6,6,0,1
SOEKFRD12A8C13CC0A,Dieter's Theme,Klaus Badelt,Rescue Dawn,2007,119.831,0.0,5,2,2,1
SOWZSFY12A67AD820C,Walking Miracle,Vanessa Bell Armstrong,Walking Miracle,0,122.511,0.0,5,1,0,0
SOCYWHV12A8C13CE5F,Peaches (Fear of Theydon remix),Dub Pistols feat. Rodney P & Terry Hall,Peaches,0,121.983,0.0,3,1,0,0
SOQJDEK12A8AE45E7A,I'm Alive (BT & Sasha Mix),Seal,Seal Best Remixes 1991-2005,2001,128.45,0.0,2,1,0,1
SOWMTOJ12AB018BBF2,Je me sens bien pasta fagioli,Chatelaine,Corps \xc3\xa0 corps,0,135.344,0.0,0,1,0,1
SOZLBTL12A8AE48237,Nite Life (Sound Factory Version),Kim English,Armand Van Helden's Nervous Tracks,0,84.015,0.0,7,0,1,1
SOCNSLB12CF5F88EF7,Shameful (LP Version),Atreyu,A Death - Grip On Yesterday,0,161.033,0.0,0,0,0,0
SOYYHCR12A8AE484B5,These Old Eyes Have Seen It All,George Jones,Wine Colored Roses,0,104.346,0.0,4,11,0,1
SOHDPIN12AC960DAC9,"The Killing Of Dumbledore (""Harry Potter & The Half-Blood Prince"")",Nicholas Hooper,Harry Potter And The Half-Blood Prince - Original Soundtrack,0,93.633,0.0,8,10,2,1
SOEKWOW12AAF3B5E1B,Skinny Woman (Gravel Road Woman),David Evans,Match Box Blues,0,103.546,0.0,9,4,0,1
SOGTAFY12AB017CF0D,Tonight,Swami,53431,2009,91.988,0.0,11,1,0,1
SOPDTXH12A8C1411BD,Jean Dominique Intro,Wyclef Jean,WELCOME TO HAITII CREOLE 101,2004,142.666,0.0,7,7,0,1
SOKCJMY12A8C1449C1,Beginning Of The End,Cockney Rejects,Out Of The Gutter,1987,165.621,0.0,9,4,0,0
SORFCGF12AF729DD6E,Latin Flute,Deodato,Deodato 2,0,88.627,0.0,0,0,0,0
SOEQESA12AB018A24A,Apostasie,Konexion,Message A L'Eglise,0,91.008,0.0,4,0,0,0
SOUYRLG12A8A9D5A50,1 - 800 - Quiereme - Remix,Luisito Rosario,Rumba Del Barrio,0,153.251,0.0,8,0,0,1
SOLLLZR12AB0180455,Wear Your Love Like Heaven / Workin' On A Groovy Thing (Medley) (1997 Digital Remaster),David Rose,Ultra-Lounge / On The Rocks With A Twist - Part 2,0,109.059,0.0,0,0,2,0
SOGQCRP12AAA15D558,Where To Hide?,Monomonkey,Before we all implode,0,155.906,0.0,0,11,0,1
SOAFAGP12A81C22CC3,Viimeiset hitaat,Kaija Koo,Lauluja rakkaudesta,1995,115.671,0.0,0,7,0,1
SODRVWF12A58A7DB20,Programmed to Consume,Abysmal Dawn,Programmed to Consume,2008,126.428,0.0,8,1,1,1
SOHNMFU12A6D4FBCE6,Auf die Fresse_ fertig_ los,\xc3\x84I-TIEM,Wenn hier einer schie\xc3\x9ft_ dann bin ich das,0,140.084,0.0,11,1,2,1
SOIPFDV12A58A7C1CE,The Things You Do,Slum Village,J-88,0,89.957,0.0,11,1,0,0
SOTLKSK12A58A7E3DB,Marine's hymn,The Sun Harbor's Chorus-Documentary Recordings,Songs of the marines,0,124.393,0.0,7,0,0,1
SOPWTDE12A8C143C71,Javalon,Constance Demby,Set Free - The Definitive Edition,1989,85.155,0.0,6,5,0,1
SOIFTWG12AF72A1F55,Junk,Photek,Solaris,2000,115.014,0.0,8,1,1,0
SOGECCF12A6D4F8AD7,Dancing The Night Away,The Motors,Airport - The Motors Greatest Hits,1977,149.629,0.0,4,4,0,1
SOWXFNB12A8C13F8F3,Heaven And Hell (Part II),Vangelis,3 Originals,0,88.341,0.0,8,1,2,0
SOSLWIY12AB018B6A8,All Dressed Up,Aram Shelton,Arrive,0,113.031,0.0,4,10,0,1
SOXRFSL12A58A78723,Quiet Nights Of Quiet Stars [Corcovado] [The Frank Sinatra Collection],Frank Sinatra,Francis Albert Sinatra & Antonio Carlos Jobim,1967,107.597,0.0,9,0,0,0
SOYNIER12AB0188280,Angel In Hell,Doug MacLeod,Where I Been,0,169.797,0.0,2,2,0,1
SOAECCP12AB0186ADB,Spider's Nest Blues,Memphis Jug Band,Move That Thing Vol 2,2005,94.853,0.0,3,8,5,0
SOUDRIY12A8C13B59A,Hotel,Cassidy featuring R. Kelly,Hotel,0,182.456,0.0,0,5,1,1
SOZPFXD12A58A7E0CC,Funky Medley,Jeff Scott Soto,One Night In Madrid,0,119.291,0.0,8,3,2,1
SOFIEJM12A8C141ABD,Harmony,Jesse Malin,On Your Sleeve,2008,139.009,0.0,1,1,0,1
SOPKJJT12A8C1433B0,It's Surprising What the Lord Can Do,The Del McCoury Band,The Promise Land,2006,208.567,0.0,11,11,0,1
SOGIMLG12A8C13A2C8,Mein Herz kann man nicht kaufen,Gall_ France,En Allemand - Das Beste Auf Deutsch,2006,131.612,0.0,4,4,1,1
SOTZYDA12AC4686E81,Hoes & Discos,Non Stop DJs,Furious EP,2004,150.958,0.0,6,6,0,1
SOMCLSH12AF72A5CA4,If This Is The End,Jeff Scott Soto,Lost In The Translation,2004,105.837,0.0,0,0,0,0
SOJBVZV12A8C13B50C,I Will Hear (Psalm 85),John Michael Talbot,Simple Heart,0,100.455,0.0,5,9,0,1
SORWYTZ12AB018D5C8,Climax ft St. Cyr,K.A.L.I.,K.A.L.I.,0,96.037,0.0,10,0,0,0
SOGGUFB12A6D4F8977,Amor De Lejos,Lara & Reyes,World Jazz,0,109.509,0.0,0,7,0,1
SOBWEDN12AB0189E3B,This is How It Goes (Timmy Trumpet Remix),Goldfish,This Is How It Goes,0,128.004,0.0,0,0,3,1
SOXDWON12AB018612D,Be Elevator,Virus,Carheart,0,155.091,0.0,0,1,0,0
SOHGCAM12AB018B2DB,Aulis Gerlander,Jope Ruonansuu,Kaikkien aikojen parhaat -45 klassikkoa - Aattelepa ite,2004,124.985,0.0,4,1,1,0
SOQUXGF12AB018685C,Is It Clean (Ethereal - Progressive),The Gone Jackals,Out And About With...,0,119.526,0.0,4,11,0,1
SOGHZWU12AB017C49D,I Talk To The Trees,Danny Williams,Moon River/Swinging For You,0,96.112,0.0,7,2,0,1
SOCINAM12A8C13D160,A Guy What Takes His Time En Anglais,Marlene Dietrich, Lazy Afternoon En Anglais,0,81.674,0.0,0,5,2,1
SOFHMOJ12A8C142DB0,New Kind Of Mambo,Big Maybelle,Maybelle's Blues,0,145.105,0.0,6,1,2,1
SOPIHQU12A670200C6,So Still (Album Version),Danny Wright,An Intimate Christmas,0,182.589,0.0,0,0,0,1
SOCPGGC12A6D4FC2B9,She Hui Ge (Movie 2nd Song - Love Undercover 3),Fiona Sit,Electric Angel,0,84.017,0.0,0,0,0,1
SOFDLKQ12AB018601E,Me Lo Dijo Adela,Tito Rodriguez,Is Hot !,0,110.065,0.0,2,2,2,0
SONOBCB12A8C1397B9,Touch My Body,Mariah Carey,Bye Bye,2008,129.991,0.0,11,11,0,0
SOHJFQF12A58A77855,The Way You Do The Things You Do,Jerry Butler,Moon River / Delicious Together,0,124.253,0.0,7,7,0,1
SOZZFUI12A8C133D6D,The Way,Saigon Kick,Live Around The World 1991 - 1996,1993,58.387,0.0,9,4,1,1
SOXWMCM12A81C219D4,Sensemilla,Mighty Diamonds,Get Ready,0,155.827,0.0,4,0,0,0
SOPHTXQ12A6D4FCE59,Exception To The Rule,Dann Huff,Solos,0,155.815,0.0,1,11,0,0
SORXHUD12AB0186030,Dj,Markscheider Kunst,Utopia,2010,152.887,0.0,7,1,0,1
SOLFWDJ12A6D4F9CEB,Just As I Am (Arr.)  (Different From Track One),Eden's Bridge,Celtic Reflections On Hymns,0,120.039,0.0,11,11,0,0
SOBNMQD12A8C134323,She's All I Ever Had,Ricky Martin,Ricky Martin,1999,161.868,0.0,11,11,0,1
SOBPVNW12A8C135CB5,I'm Hot,Erick Sermon,Music,2001,95.932,0.0,1,0,0,1
SOSBDCE12A6D4FA0B6,You're A Big Boy Now (Album Version),John Sebastian,Rhino Hi-Five: John Sebastian,0,112.4,0.0,10,5,0,1
SOXXWCR12A58A7D4FA,God Rest Ye Merry Gentlemen (World),R. Carlos Nakai,Winter Dreams for Christmas,0,136.778,0.0,9,9,0,0
SONLCEB12A8C144355,The Song from Moulin Rogue Where Is Your Heart,Percy Faith & Felicia Sanders,Hit Parade 1953,0,83.461,0.0,7,7,2,1
SOJEUFH12A8C1360BB,The Golden Rocket,Johnny Horton,Honky Tonk Man:  The Essential Johnny Horton 1956-1960,1996,226.146,0.0,11,11,2,1
SOEXCSV12A8C13D4EE,S*B*Y,An Cafe,Goku Tama Rock Cafe,0,131.059,0.0,5,0,0,1
SOAZWHG12AB01861BA,The Same Old Innocence,Architecture In Helsinki,Places Like This,2007,126.294,0.0,11,1,0,1
SOMFBRG12A6D4F9014,Run,Lighthouse Family,The Very Best Of,2001,153.474,0.0,3,6,0,0
SOHYYEY12AB0185DAD,Losing True (Album Version),The Roches,Keep On Doing,1982,147.087,0.0,9,4,2,1
SOFEETM12A8C13D151,Teenage Queen (Album Version),Aiden,Conviction,2007,163.604,0.0,2,1,0,0
SOJTZQO12AC960DB2A,Don't Take Your Love Away From Me (Album Version),Randy Travis,Full Circle,1996,112.613,0.0,10,5,0,0
